scenario_id,agent_id,complexity,offload_choice,layer,battery_consumption,latency_ms,overload_prob,success,cpu_usage,bw_0,bw_1,bw_2
59,0,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
59,1,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
59,2,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
59,3,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
59,4,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
60,0,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
60,1,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
60,2,easy,4,Reject,0.0115,0.0,0.0,0.0,0.3,0.5,0.3,0.2
60,3,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
60,4,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
61,0,medium,4,Reject,0.0115,0.0,0.0,0.0,0.3,0.5,0.3,0.2
61,1,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
61,2,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
61,3,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
61,4,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
62,0,easy,4,Reject,0.0115,0.0,0.0,0.0,0.3,0.5,0.3,0.2
62,1,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
62,2,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
62,3,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
62,4,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
63,0,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
63,1,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
63,2,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
63,3,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
63,4,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
64,0,hard,1,Edge,0.034499999999999996,67.5,0.3,1.0,0.3,0.5,0.3,0.2
64,1,hard,1,Edge,0.034499999999999996,67.5,0.3,1.0,0.3,0.5,0.3,0.2
64,2,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
64,3,hard,1,Edge,0.034499999999999996,67.5,0.3,1.0,0.3,0.5,0.3,0.2
64,4,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
65,0,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
65,1,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
65,2,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
65,3,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
65,4,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
66,0,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
66,1,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
66,2,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
66,3,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
66,4,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
67,0,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
67,1,hard,1,Edge,0.034499999999999996,67.5,0.3,1.0,0.3,0.5,0.3,0.2
67,2,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
67,3,hard,1,Edge,0.034499999999999996,67.5,0.3,1.0,0.3,0.5,0.3,0.2
67,4,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
68,0,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
68,1,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
68,2,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
68,3,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
68,4,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
69,0,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
69,1,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
69,2,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
69,3,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
69,4,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
70,0,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
70,1,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
70,2,medium,4,Reject,0.0115,0.0,0.0,0.0,0.3,0.5,0.3,0.2
70,3,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
70,4,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
71,0,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
71,1,hard,1,Edge,0.034499999999999996,67.5,0.3,1.0,0.3,0.5,0.3,0.2
71,2,hard,4,Reject,0.0115,0.0,0.0,0.0,0.3,0.5,0.3,0.2
71,3,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
71,4,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
72,0,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
72,1,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
72,2,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
72,3,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
72,4,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
73,0,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
73,1,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
73,2,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
73,3,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
73,4,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
74,0,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
74,1,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
74,2,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
74,3,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
74,4,medium,4,Reject,0.0115,0.0,0.0,0.0,0.3,0.5,0.3,0.2
75,0,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
75,1,easy,0,Local,0.057499999999999996,7.0,0.07500000000000001,1.0,0.3,0.5,0.3,0.2
75,2,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
75,3,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
75,4,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
76,0,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
76,1,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
76,2,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
76,3,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
76,4,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
77,0,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
77,1,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
77,2,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
77,3,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
77,4,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
78,0,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
78,1,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
78,2,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
78,3,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
78,4,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
79,0,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
79,1,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
79,2,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
79,3,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
79,4,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
80,0,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
80,1,hard,1,Edge,0.034499999999999996,67.5,0.3,1.0,0.3,0.5,0.3,0.2
80,2,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
80,3,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
80,4,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
81,0,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
81,1,hard,1,Edge,0.034499999999999996,67.5,0.3,1.0,0.3,0.5,0.3,0.2
81,2,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
81,3,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
81,4,hard,1,Edge,0.034499999999999996,67.5,0.3,1.0,0.3,0.5,0.3,0.2
82,0,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
82,1,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
82,2,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
82,3,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
82,4,hard,1,Edge,0.034499999999999996,67.5,0.3,1.0,0.3,0.5,0.3,0.2
83,0,hard,1,Edge,0.034499999999999996,67.5,0.3,1.0,0.3,0.5,0.3,0.2
83,1,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
83,2,hard,1,Edge,0.034499999999999996,67.5,0.3,1.0,0.3,0.5,0.3,0.2
83,3,hard,1,Edge,0.034499999999999996,67.5,0.3,1.0,0.3,0.5,0.3,0.2
83,4,hard,1,Edge,0.034499999999999996,67.5,0.3,1.0,0.3,0.5,0.3,0.2
84,0,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
84,1,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
84,2,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
84,3,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
84,4,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
85,0,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
85,1,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
85,2,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
85,3,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
85,4,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
86,0,medium,4,Reject,0.0115,0.0,0.0,0.0,0.3,0.5,0.3,0.2
86,1,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
86,2,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
86,3,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
86,4,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
87,0,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
87,1,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
87,2,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
87,3,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
87,4,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
88,0,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
88,1,hard,1,Edge,0.034499999999999996,67.5,0.3,1.0,0.3,0.5,0.3,0.2
88,2,hard,4,Reject,0.0115,0.0,0.0,0.0,0.3,0.5,0.3,0.2
88,3,hard,1,Edge,0.034499999999999996,67.5,0.3,1.0,0.3,0.5,0.3,0.2
88,4,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
89,0,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
89,1,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
89,2,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
89,3,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
89,4,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
90,0,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
90,1,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
90,2,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
90,3,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
90,4,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
91,0,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
91,1,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
91,2,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
91,3,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
91,4,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
92,0,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
92,1,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
92,2,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
92,3,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
92,4,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
93,0,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
93,1,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
93,2,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
93,3,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
93,4,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
94,0,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
94,1,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
94,2,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
94,3,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
94,4,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
95,0,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
95,1,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
95,2,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
95,3,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
95,4,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
96,0,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
96,1,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
96,2,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
96,3,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
96,4,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
97,0,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
97,1,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
97,2,medium,1,Edge,0.034499999999999996,45.0,0.15,1.0,0.3,0.5,0.3,0.2
97,3,medium,2,Fog,0.046,75.0,0.15,1.0,0.3,0.5,0.3,0.2
97,4,medium,4,Reject,0.0115,0.0,0.0,0.0,0.3,0.5,0.3,0.2
98,0,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
98,1,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
98,2,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
98,3,easy,1,Edge,0.034499999999999996,31.5,0.05,1.0,0.3,0.5,0.3,0.2
98,4,easy,2,Fog,0.046,52.5,0.05,1.0,0.3,0.5,0.3,0.2
99,0,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
99,1,hard,2,Fog,0.046,112.5,0.3,1.0,0.3,0.5,0.3,0.2
99,2,hard,1,Edge,0.034499999999999996,67.5,0.3,1.0,0.3,0.5,0.3,0.2
99,3,hard,1,Edge,0.034499999999999996,67.5,0.3,1.0,0.3,0.5,0.3,0.2
99,4,hard,4,Reject,0.0115,0.0,0.0,0.0,0.3,0.5,0.3,0.2
